FilePath,Predicted_ID,Predicted_Class,Confidence,Prob_g1,Prob_g10,Prob_g11,Prob_g12,Prob_g13,Prob_g14,Prob_g15,Prob_g2,Prob_g3,Prob_g4,Prob_g5,Prob_g6,Prob_g7,Prob_g8,Prob_g9
patient024\s0094lre_v3_features.npy,7,g2,0.8858850598335266,0.011177434585988522,0.011076293885707855,0.0028572578448802233,0.011087590828537941,0.002018054947257042,0.01229322049766779,0.024207670241594315,0.8858850598335266,0.00838694628328085,0.0052674743346869946,0.003990917932242155,0.005502867512404919,0.0008310599368996918,0.001869096769951284,0.013549013063311577
patient024\s0094lre_v4_features.npy,7,g2,0.5979957580566406,0.06848928332328796,0.00734171224758029,0.005509060341864824,0.004217711742967367,0.0017362849321216345,0.006121563259512186,0.04368824139237404,0.5979957580566406,0.07706701755523682,0.003139054635539651,0.021419532597064972,0.13839606940746307,0.01967588998377323,0.0016022893832996488,0.003600495867431164
patient024\s0094lre_v5_features.npy,7,g2,0.9347658157348633,0.0080341175198555,0.005780546460300684,0.0011940333060920238,0.005479462910443544,0.0008502936689183116,0.00589067442342639,0.015271482989192009,0.9347658157348633,0.005995925981551409,0.002147887134924531,0.0024631356354802847,0.004548126831650734,0.0004307700146455318,0.0006417786935344338,0.006505921948701143
patient024\s0094lre_v6_features.npy,7,g2,0.999402642250061,4.087105935468571e-06,6.412048969650641e-05,8.634322625766799e-07,0.0001457045436836779,1.064200318978692e-06,7.503611413994804e-05,9.447878983337432e-05,0.999402642250061,1.8629018541105324e-06,1.2500081538746599e-05,5.561451530411432e-07,1.42719599693919e-07,2.920862662847412e-09,3.263458836499922e-07,0.00019657316443044692
patient024\s0094lre_vx_features.npy,7,g2,0.9984517097473145,1.2137488738517277e-05,0.000179869428393431,2.9971934054628946e-06,0.000453505024779588,3.74328124053136e-06,0.00020162429427728057,0.00020753746503032744,0.9984517097473145,4.936722689308226e-06,4.1869760025292635e-05,1.7912477687787032e-06,4.325800375681865e-07,1.467705601498892e-08,1.1794201100201462e-06,0.00043669005390256643
patient024\s0094lre_vy_features.npy,7,g2,0.86062091588974,0.02594776637852192,0.0072851418517529964,0.0023136273957788944,0.004205790814012289,0.0009469836950302124,0.006402358878403902,0.028112046420574188,0.86062091588974,0.019514787942171097,0.002588756149634719,0.006528176367282867,0.027981413528323174,0.0025376491248607635,0.0007312765810638666,0.0042832838371396065
patient024\s0094lre_vz_features.npy,7,g2,0.9548359513282776,0.0038143182173371315,0.0043635680340230465,0.0008040838874876499,0.003499779850244522,0.0003755232901312411,0.0041986326687037945,0.01411372609436512,0.9548359513282776,0.003922102507203817,0.001411509234458208,0.0011264098575338721,0.002582188230007887,0.00018118320440407842,0.00033505153260193765,0.0044359783641994
patient025\s0087lre_avf_features.npy,7,g2,0.9991698265075684,2.4510784442099975e-06,1.6752957890275866e-05,1.4044601357454667e-06,0.00031297228997573256,4.866941162617877e-05,3.6595922665583203e-06,6.845389634690946e-06,0.9991698265075684,1.4535945780380644e-08,5.787972895632265e-06,1.277298764534862e-07,1.3189354604037362e-06,1.5887018207649817e-06,0.00042779138311743736,7.703920346102677e-07
patient025\s0087lre_avl_features.npy,8,g3,0.6531068682670593,0.00016344815958291292,0.00417362991720438,0.0012660310603678226,0.13232435286045074,2.9013071980443783e-05,1.5184323842731828e-07,0.0007869636756367981,1.4932641079212772e-07,0.6531068682670593,0.00031660450622439384,1.410805452906061e-05,0.012204381637275219,0.19554537534713745,6.844708696007729e-05,5.460841521198745e-07
patient025\s0087lre_avr_features.npy,7,g2,0.5098037123680115,0.027212778106331825,0.04015736281871796,0.025264650583267212,0.09657014161348343,0.04469433054327965,0.02148476429283619,0.03892508149147034,0.5098037123680115,0.008240979164838791,0.0380375012755394,0.009507207199931145,0.021653689444065094,0.028337623924016953,0.07495961338281631,0.01515055913478136
patient025\s0087lre_iii_features.npy,7,g2,0.9999985694885254,1.5440389244947283e-10,4.238493112040942e-09,5.956537346696322e-11,5.637600679619936e-07,2.2482245398691703e-08,3.897812905773179e-10,8.116599614638176e-10,0.9999985694885254,1.5193150353803343e-14,7.124097423094611e-10,8.694517003061952e-13,4.633101888251723e-11,5.16785954307597e-11,8.109973350656219e-07,2.1231072455663025e-11
patient025\s0087lre_ii_features.npy,7,g2,0.810243546962738,0.005661902949213982,0.012588582932949066,0.005298735573887825,0.05056988075375557,0.02130413055419922,0.004992022644728422,0.009810325689613819,0.810243546962738,0.001028392231091857,0.008240585215389729,0.0017843462992459536,0.005191344767808914,0.007070210762321949,0.05295278877019882,0.0032631782814860344
patient025\s0087lre_i_features.npy,8,g3,0.43744799494743347,0.007124146446585655,0.032987773418426514,0.019740929827094078,0.17094263434410095,0.002733701840043068,0.00021992353140376508,0.01654486544430256,0.000201351402211003,0.43744799494743347,0.010028531774878502,0.001987989293411374,0.055290404707193375,0.24017705023288727,0.004166183993220329,0.00040646494016982615
patient025\s0087lre_v1_features.npy,3,g12,0.426162451505661,0.015987113118171692,0.07110157608985901,0.03232230991125107,0.426162451505661,0.0261673666536808,0.002955419709905982,0.048734765499830246,0.11152133345603943,0.039622362703084946,0.03384827822446823,0.004097871482372284,0.04219895601272583,0.11105162650346756,0.030597345903515816,0.0036312227603048086
patient025\s0087lre_v2_features.npy,3,g12,0.3937585949897766,0.0048991357907652855,0.03836696222424507,0.01771003194153309,0.3937585949897766,0.002907821675762534,0.00010673316137399524,0.014005422592163086,0.0009017879492603242,0.19863653182983398,0.009831782430410385,0.0007784498739056289,0.054847218096256256,0.25875914096832275,0.004315252415835857,0.0001750785013427958
patient025\s0087lre_v3_features.npy,3,g12,0.3827688992023468,0.017350107431411743,0.07854092121124268,0.03295774385333061,0.3827688992023468,0.02693525142967701,0.0032987536396831274,0.04800356179475784,0.07297210395336151,0.048707492649555206,0.03510108217597008,0.004968710243701935,0.059172920882701874,0.15432536602020264,0.03130771964788437,0.0035893209278583527
patient025\s0087lre_v4_features.npy,7,g2,0.7104127407073975,0.0032056085765361786,0.020787348970770836,0.004703175742179155,0.16945277154445648,0.015398230403661728,0.001450955867767334,0.011785387992858887,0.7104127407073975,0.001020363881252706,0.00914987362921238,0.0004993367474526167,0.005132968537509441,0.012459222227334976,0.03358694538474083,0.0009551323018968105
patient025\s0087lre_v5_features.npy,7,g2,0.9941080808639526,4.528324643615633e-05,0.0002247620577691123,3.97966978198383e-05,0.002878729719668627,0.00038083019899204373,5.2882289310218766e-05,0.00016912911087274551,0.9941080808639526,9.153304745268542e-07,0.00012075625272700563,3.5094128634227673e-06,2.5196111892000772e-05,4.709274435299449e-05,0.0018882503500208259,1.4824720892647747e-05
patient025\s0087lre_v6_features.npy,7,g2,0.9986217021942139,4.571034878608771e-06,3.313881825306453e-05,3.5768014186032815e-06,0.0007228042813949287,6.624202069360763e-05,5.274869181448594e-06,1.81636478373548e-05,0.9986217021942139,4.480242665749756e-08,1.3425157703750301e-05,2.5683485205263423e-07,2.751306737991399e-06,4.8066081035358366e-06,0.0005019474192522466,1.2702267895292607e-06
patient025\s0087lre_vx_features.npy,7,g2,0.9963933825492859,1.6855574358487502e-05,0.00010576319618849084,1.4860245755698998e-05,0.0017757117748260498,0.00022608735889662057,2.31048707064474e-05,6.191775173647329e-05,0.9963933825492859,2.3515876534929703e-07,4.671221904573031e-05,1.1772514199037687e-06,8.169110515154898e-06,1.5040390280773863e-05,0.0013047170359641314,6.264956482482376e-06
patient025\s0087lre_vy_features.npy,7,g2,0.9999997615814209,8.935451337177547e-12,2.9072505514093905e-10,2.8152382768736883e-12,7.387699696437267e-08,1.928732729084004e-09,2.4892927996678083e-11,4.9248109063038115e-11,0.9999997615814209,2.1452974185188096e-16,4.760470490028368e-11,2.2409808383971885e-14,1.823216924656812e-12,2.0563906480419725e-12,1.4642594692304556e-07,8.24524801733284e-13
patient025\s0087lre_vz_features.npy,8,g3,0.24567370116710663,0.017398608848452568,0.06231571361422539,0.04511423781514168,0.23067592084407806,0.014620599336922169,0.001817226060666144,0.04615984857082367,0.004195830784738064,0.24567370116710663,0.02395590767264366,0.0069689140655100346,0.06993468850851059,0.21436595916748047,0.014046327210962772,0.0027565667405724525
patient025\s0091lre_avf_features.npy,3,g12,0.2677114009857178,0.02097405679523945,0.06142609938979149,0.03325805440545082,0.2677114009857178,0.014513867907226086,0.002037885133177042,0.048027098178863525,0.005729413125663996,0.17892733216285706,0.041171591728925705,0.00549786863848567,0.05708317086100578,0.23644685745239258,0.02468709461390972,0.0025081876665353775
patient025\s0091lre_avl_features.npy,7,g2,0.9999881982803345,8.587187849684597e-09,8.991836608629455e-08,3.6828571303715307e-09,3.734977553904173e-06,3.189978201589838e-07,1.9397162986933836e-08,3.045182950245362e-08,0.9999881982803345,2.082329751337819e-12,3.929845959760314e-08,6.078430120348699e-11,1.6320432782990224e-09,2.360227124853509e-09,7.500174888264155e-06,1.0562133390124018e-09
patient025\s0091lre_avr_features.npy,8,g3,0.7344449162483215,0.0001124778573284857,0.0027468905318528414,0.0010607708245515823,0.09820135682821274,1.589977546245791e-05,6.089367587946981e-08,0.00043246810673736036,4.521938024026895e-08,0.7344449162483215,0.00023061202955432236,7.769998774165288e-06,0.0076302592642605305,0.15507476031780243,4.132501271669753e-05,2.3699858786585537e-07
patient025\s0091lre_iii_features.npy,8,g3,0.5137945413589478,0.001364437979646027,0.013112816028296947,0.005930345505475998,0.1475025862455368,0.0002694666909519583,6.985888376220828e-06,0.004694859031587839,5.1513461585273035e-06,0.5137945413589478,0.0028810021467506886,0.0001507032720837742,0.024920139461755753,0.28474390506744385,0.0006093012052588165,1.3859670616511721e-05
patient025\s0091lre_ii_features.npy,7,g2,0.9924411773681641,5.668240555678494e-05,0.00022599520161747932,4.0079281461657956e-05,0.002899936866015196,0.0006078267470002174,4.832511331187561e-05,0.00011155696847708896,0.9924411773681641,1.2398818398651201e-06,0.0001417852909071371,4.373333922558231e-06,2.4156368453986943e-05,3.6542049201671034e-05,0.0033424305729568005,1.7919024685397744e-05
patient025\s0091lre_i_features.npy,7,g2,0.9999973773956299,6.540524233322742e-10,1.0337278588679055e-08,2.700525081333893e-10,8.116300591609615e-07,4.8264119811847195e-08,1.4988209562361021e-09,2.417570810209213e-09,0.9999973773956299,6.443188539130562e-14,3.331971365483355e-09,2.897248630243099e-12,1.0854150911399074e-10,1.409585920209011e-10,1.7195060308949905e-06,7.17781042935961e-11
patient025\s0091lre_v1_features.npy,8,g3,0.7737953066825867,4.1395644075237215e-05,0.001161229913122952,0.0005278674652799964,0.0676216334104538,4.136014922551112e-06,8.120788486110087e-09,0.00017014885088428855,5.0269663987023705e-09,0.7737953066825867,8.00358466221951e-05,1.9339279333507875e-06,0.004623606335371733,0.15196119248867035,1.1428140169300605e-05,3.3661400777873496e-08
patient025\s0091lre_v2_features.npy,8,g3,0.5147152543067932,0.000996969174593687,0.009418648667633533,0.005292790941894054,0.2395898848772049,0.0002294898295076564,2.9880006877647247e-06,0.0028320313431322575,7.796320460329298e-06,0.5147152543067932,0.0018228018889203668,0.00010116594057762995,0.021404284983873367,0.20307393372058868,0.0005044740973971784,7.515458946727449e-06
patient025\s0091lre_v3_features.npy,3,g12,0.31490620970726013,0.03023703582584858,0.06258921325206757,0.044442564249038696,0.31490620970726013,0.03240061551332474,0.007391356397420168,0.047152623534202576,0.18014295399188995,0.04190906137228012,0.05606550723314285,0.00954938493669033,0.04095561057329178,0.08253540098667145,0.041564445942640305,0.008158080279827118
patient025\s0091lre_v4_features.npy,8,g3,0.43225759267807007,0.002669064560905099,0.019574811682105064,0.01078752987086773,0.2841489017009735,0.0010547213023528457,2.3329266696237028e-05,0.006383045576512814,6.50114452582784e-05,0.43225759267807007,0.004982533399015665,0.00038840528577566147,0.03286919742822647,0.20298193395137787,0.0017640917794778943,4.9749120080377907e-05
patient025\s0091lre_v5_features.npy,3,g12,0.2023732215166092,0.039311058819293976,0.0701213851571083,0.0491458997130394,0.2023732215166092,0.02397373877465725,0.007275721523910761,0.08714229613542557,0.019852086901664734,0.14662663638591766,0.0468270443379879,0.015560287982225418,0.07862239331007004,0.17204159498214722,0.03265833109617233,0.008468345738947392
patient025\s0091lre_v6_features.npy,8,g3,0.4996311366558075,0.004168290179222822,0.016672058030962944,0.011444657109677792,0.14512474834918976,0.0009654030436649919,5.208338552620262e-05,0.011871919967234135,4.372346666059457e-05,0.4996311366558075,0.005087040364742279,0.0007961218943819404,0.039943985641002655,0.26252585649490356,0.0015753100160509348,9.765849245013669e-05
patient025\s0091lre_vx_features.npy,7,g2,0.9999982118606567,3.4520580838304227e-10,6.9319776585530235e-09,1.7855082690143576e-10,6.705536179651972e-07,3.3473270377726294e-08,8.021224795484727e-10,1.2815876138105864e-09,0.9999982118606567,3.3693388384230596e-14,1.9277954788066154e-09,1.6118496511466351e-12,6.035698330020267e-11,8.139319773725617e-11,1.036736193782417e-06,4.3149837869460583e-11
patient025\s0091lre_vy_features.npy,3,g12,0.40184304118156433,0.019954105839133263,0.05967939645051956,0.024152696132659912,0.40184304118156433,0.022534353658556938,0.0021388647146523,0.05287066102027893,0.03675517812371254,0.06687350571155548,0.046042222529649734,0.003321757772937417,0.035781584680080414,0.17379695177078247,0.0520884171128273,0.0021673443261533976
patient025\s0091lre_vz_features.npy,7,g2,0.9442440271377563,0.0007738510030321777,0.003398001194000244,0.0009790196781978011,0.027461331337690353,0.0037020596209913492,0.0005689313402399421,0.002278861589729786,0.9442440271377563,8.151427027769387e-05,0.0019346296321600676,0.00012676585174631327,0.0006220737122930586,0.0012037755222991109,0.012295347638428211,0.0003298066440038383
patient025\s0150lre_avf_features.npy,8,g3,0.8950700163841248,1.0880618219744065e-06,0.00010004681098507717,3.723673944477923e-05,0.025609932839870453,5.189753338186165e-08,1.4580473980951858e-11,1.009700008580694e-05,7.712705474283155e-12,0.8950700163841248,2.6172010620939545e-06,2.5698101424609376e-08,0.0008370440336875618,0.07833164930343628,1.9711001186806243e-07,1.0954383233841014e-10
patient025\s0150lre_avl_features.npy,7,g2,0.9999994039535522,4.001092859806654e-11,1.1829093260473655e-09,2.0773200867796326e-11,2.3735736931485008e-07,6.449796252638862e-09,8.020082514770266e-11,2.1058327304146474e-10,0.9999994039535522,2.2990676474144572e-15,2.040276142478703e-10,1.2085890285524342e-13,8.772319676220164e-12,1.0821754950485207e-11,3.572472451196518e-07,3.847320032002166e-12
patient025\s0150lre_avr_features.npy,7,g2,0.9998564720153809,2.2393666654352273e-07,1.3744446505370433e-06,1.3972884005397646e-07,4.98519184475299e-05,5.731037617806578e-06,4.123270684885938e-07,6.475183340626245e-07,0.9998564720153809,3.858626751451766e-10,6.666013518952241e-07,5.104214384488159e-09,6.178188982630672e-08,8.349655189476834e-08,8.430980233242735e-05,5.2599382627249724e-08
patient025\s0150lre_iii_features.npy,8,g3,0.885210394859314,7.485640480808797e-07,8.720866026123986e-05,2.9665143301826902e-05,0.028615981340408325,3.094080724963533e-08,5.95746976056466e-12,7.215445293695666e-06,3.6073212559412093e-12,0.885210394859314,1.9654537481983425e-06,1.3615129468291798e-08,0.0007755153346806765,0.0852711945772171,1.2532842674772837e-07,4.751632420862961e-11
patient025\s0150lre_ii_features.npy,8,g3,0.8562523722648621,9.27119890548056e-06,0.0003798527759499848,0.0001701528235571459,0.03937872499227524,7.108206432349107e-07,7.913552590999018e-10,5.995479295961559e-05,4.626167227073097e-10,0.8562523722648621,1.852962486736942e-05,3.9851525457379466e-07,0.0022078657057136297,0.10151989012956619,2.2321864889818244e-06,4.111392115646595e-09
patient025\s0150lre_i_features.npy,7,g2,0.605503499507904,0.013542748987674713,0.034674543887376785,0.01364497747272253,0.14130356907844543,0.028137965127825737,0.006869673263281584,0.02003711648285389,0.605503499507904,0.0043513234704732895,0.022354083135724068,0.0023634464014321566,0.01311284489929676,0.01724753901362419,0.07271143794059753,0.004145260900259018
patient025\s0150lre_v1_features.npy,8,g3,0.3497621417045593,0.0071462285704910755,0.03029552474617958,0.022327715530991554,0.2692117691040039,0.0027954361867159605,0.0001559155061841011,0.014581485651433468,0.0002705145161598921,0.3497621417045593,0.012123850174248219,0.001299235736951232,0.051796119660139084,0.23331083357334137,0.0046512470580637455,0.0002719754120334983
patient025\s0150lre_v2_features.npy,3,g12,0.3997145891189575,0.025567494332790375,0.06397875398397446,0.04738159850239754,0.3997145891189575,0.02135707251727581,0.003233957104384899,0.040695708245038986,0.02685493417084217,0.0960688367486,0.04955406114459038,0.004522690549492836,0.044075291603803635,0.1363271027803421,0.03764481842517853,0.0030231329146772623
patient025\s0150lre_v3_features.npy,3,g12,0.4312722682952881,0.01789950393140316,0.05869460478425026,0.04100135713815689,0.4312722682952881,0.013759341090917587,0.00150683696847409,0.03233741223812103,0.010868444107472897,0.12346944957971573,0.03853825852274895,0.0029518380761146545,0.04167478159070015,0.15941621363162994,0.025047481060028076,0.0015621775528416038
patient025\s0150lre_v4_features.npy,8,g3,0.34188878536224365,0.008075438439846039,0.03543458878993988,0.0241194237023592,0.2835107743740082,0.003493328345939517,0.0002260879409732297,0.01823836751282215,0.000465814839117229,0.34188878536224365,0.014462731778621674,0.001418868312612176,0.044300612062215805,0.21779347956180573,0.006235143635421991,0.00033657156745903194
patient025\s0150lre_v5_features.npy,3,g12,0.25077515840530396,0.03693491220474243,0.07525952905416489,0.05986815318465233,0.25077515840530396,0.0330435149371624,0.007300012279301882,0.05503213033080101,0.02412448823451996,0.15143446624279022,0.05844908207654953,0.011916880495846272,0.0634915679693222,0.12446750700473785,0.04045238345861435,0.00745021365582943
patient025\s0150lre_v6_features.npy,8,g3,0.5320625901222229,0.00659009488299489,0.024476150050759315,0.017668765038251877,0.14415112137794495,0.0022247456945478916,0.00017191871302202344,0.013582375831902027,0.00014836694754194468,0.5320625901222229,0.008230763487517834,0.001654299208894372,0.04524005949497223,0.19980628788471222,0.003692335681989789,0.00030015598167665303
patient025\s0150lre_vx_features.npy,7,g2,0.2985348701477051,0.027769796550273895,0.06405788660049438,0.032328516244888306,0.24484407901763916,0.04520028457045555,0.010493068024516106,0.0394233763217926,0.2985348701477051,0.020442530512809753,0.048467423766851425,0.005794236436486244,0.030051181092858315,0.045187316834926605,0.08011198788881302,0.007293506059795618
patient025\s0150lre_vy_features.npy,8,g3,0.35123109817504883,0.011337856762111187,0.03641631454229355,0.026878248900175095,0.25050196051597595,0.0062946174293756485,0.0004888107650913298,0.022515447810292244,0.001351087004877627,0.35123109817504883,0.017520535737276077,0.0028253502678126097,0.053792163729667664,0.2070845067501068,0.011028015986084938,0.0007340169395320117
patient025\s0150lre_vz_features.npy,8,g3,0.6418740749359131,0.0010099136270582676,0.008658591657876968,0.00472668930888176,0.12798283994197845,0.0001939399226102978,2.6984318992617773e-06,0.0018926754128187895,1.941729124155245e-06,0.6418740749359131,0.0014756711898371577,0.00010769950313260779,0.01982799544930458,0.1918807476758957,0.0003582098870538175,6.31320563115878e-06
patient026\s0088lre_avf_features.npy,5,g14,0.43251532316207886,0.22526772320270538,0.0008690151735208929,0.022364070639014244,0.0050296182744205,0.016630753874778748,0.43251532316207886,0.05530000850558281,0.026509761810302734,0.002145592588931322,0.007706739474087954,0.018473856151103973,0.07731056958436966,0.03619961813092232,0.07177389413118362,0.0019035092554986477
patient026\s0088lre_avl_features.npy,0,g1,0.2330886870622635,0.2330886870622635,0.004232702776789665,0.05881371349096298,0.018868857994675636,0.041084203869104385,0.22620049118995667,0.062221430242061615,0.04523979499936104,0.00903316680341959,0.0369514524936676,0.020429136231541634,0.05933855473995209,0.05859742313623428,0.11944251507520676,0.006457828450948
patient026\s0088lre_avr_features.npy,10,g5,0.9446367621421814,5.4000382078811526e-05,2.846171014425636e-07,1.986093138839351e-07,1.8497810572171147e-07,6.987758752075024e-06,0.01110923569649458,0.0002625072083901614,8.934500510804355e-05,1.2805528513126774e-06,3.142908155950863e-10,0.9446367621421814,0.04380401596426964,3.946732249460183e-06,2.0966294869140256e-06,2.931252311100252e-05
patient026\s0088lre_iii_features.npy,10,g5,0.44669443368911743,0.0567866787314415,0.0033237768802791834,0.007487286347895861,0.005076014902442694,0.016177548095583916,0.18039104342460632,0.06631377339363098,0.03649982437491417,0.008868062868714333,0.001075512496754527,0.44669443368911743,0.12922480702400208,0.019102556630969048,0.009905430488288403,0.013073129579424858
patient026\s0088lre_ii_features.npy,5,g14,0.48071035742759705,0.30253931879997253,4.0138198528438807e-05,0.012597067281603813,0.001089152880012989,0.0052968887612223625,0.48071035742759705,0.014221510849893093,0.006410977803170681,0.00012006319593638182,0.006236089393496513,0.0006884917966090143,0.01854361593723297,0.013326775282621384,0.13809925317764282,8.034337224671617e-05
patient026\s0088lre_i_features.npy,5,g14,0.2919273376464844,0.2831100821495056,0.001175607438199222,0.04408889263868332,0.009747439064085484,0.026165738701820374,0.2919273376464844,0.04310191795229912,0.02850562147796154,0.0028724754229187965,0.02767558954656124,0.00792564358562231,0.04321404919028282,0.04187338054180145,0.14664307236671448,0.001973178703337908
patient026\s0088lre_v1_features.npy,5,g14,0.475200891494751,0.24439136683940887,0.0004081452789250761,0.016437457874417305,0.0036146652419120073,0.012470657005906105,0.475200891494751,0.044853415340185165,0.02214040793478489,0.0011511497432366014,0.006592101417481899,0.010755590163171291,0.055562347173690796,0.025428999215364456,0.080009326338768,0.000983493635430932
patient026\s0088lre_v2_features.npy,5,g14,0.46296069025993347,0.24939976632595062,0.00038814489380456507,0.01691141538321972,0.0036107958294451237,0.012835085391998291,0.46296069025993347,0.0433332659304142,0.02190065197646618,0.0011594565585255623,0.006451812572777271,0.010590692982077599,0.05448632687330246,0.025314584374427795,0.08975140750408173,0.0009058630676008761
patient026\s0088lre_v3_features.npy,5,g14,0.41791561245918274,0.24685868620872498,0.0007153525948524475,0.021802993491292,0.005225011147558689,0.016343887895345688,0.41791561245918274,0.047052476555109024,0.02373325638473034,0.0018053005915135145,0.009363471530377865,0.011606867425143719,0.06143827736377716,0.030211320146918297,0.10457520186901093,0.0013522456865757704
patient026\s0088lre_v4_features.npy,5,g14,0.5016824007034302,0.2718818783760071,8.76965350471437e-05,0.011784518137574196,0.0015477121341973543,0.006196025293320417,0.5016824007034302,0.021920684725046158,0.008802087977528572,0.0002571980294305831,0.005575798451900482,0.0017980410484597087,0.029325509443879128,0.01566714607179165,0.12329550832509995,0.00017789083358366042
patient026\s0088lre_v5_features.npy,5,g14,0.4057476222515106,0.29716742038726807,0.00021875242237001657,0.01992575265467167,0.003098790068179369,0.01031872071325779,0.4057476222515106,0.026659082621335983,0.013624576851725578,0.000548813899513334,0.013203859329223633,0.0021478268317878246,0.028962360695004463,0.023452740162611008,0.15453743934631348,0.0003862761950585991
patient026\s0088lre_v6_features.npy,5,g14,0.36132925748825073,0.29170799255371094,0.0004863595822826028,0.027523577213287354,0.005307405721396208,0.01520268153399229,0.36132925748825073,0.034726500511169434,0.01927245408296585,0.001171513576991856,0.018458371981978416,0.0038869918789714575,0.03593040257692337,0.03127085044980049,0.1529158651828766,0.0008097258396446705
patient026\s0088lre_vx_features.npy,10,g5,0.691842257976532,0.003176620462909341,0.00010552774620009586,9.983823110815138e-05,9.008929191622883e-05,0.0007209566538222134,0.09383687376976013,0.007280081510543823,0.003145169233903289,0.00023342593340203166,1.9542101199476747e-06,0.691842257976532,0.19664302468299866,0.0006508227670565248,0.0005351179279386997,0.001638272195123136
patient026\s0088lre_vy_features.npy,10,g5,0.9334250688552856,3.769069371628575e-05,3.6432368233363377e-07,1.6963836912964325e-07,2.1364769509091275e-07,6.0168613345013e-06,0.011587346903979778,0.00021949477377347648,5.981632784823887e-05,1.2146404060331406e-06,2.731387893639692e-10,0.9334250688552856,0.05461945757269859,3.5038754049310228e-06,3.071568016821402e-06,3.6444878787733614e-05
patient026\s0088lre_vz_features.npy,10,g5,0.3822718560695648,0.03791703283786774,0.0021604641806334257,0.0039322152733802795,0.00252854754216969,0.009888171218335629,0.2179599404335022,0.04366583004593849,0.02285710535943508,0.00394868990406394,0.0003772991767618805,0.3822718560695648,0.24176302552223206,0.01123216561973095,0.009078373201191425,0.010419243946671486
patient026\s0095lre_avf_features.npy,5,g14,0.4007374048233032,0.09177826344966888,0.0027464611921459436,0.013056321069598198,0.005273886490613222,0.01714629866182804,0.4007374048233032,0.05613327398896217,0.034895967692136765,0.0030521168373525143,0.0029208725318312645,0.08645899593830109,0.18862368166446686,0.03015263006091118,0.058865971863269806,0.00815794337540865
patient026\s0095lre_avl_features.npy,10,g5,0.6566566228866577,0.001484797685407102,3.375429878360592e-05,4.4956719648325816e-05,2.074174517474603e-05,0.0003973994462285191,0.08737902343273163,0.0029087637085467577,0.0017574297962710261,8.144291496137157e-05,4.0523701727579464e-07,0.6566566228866577,0.24764679372310638,0.0003598196490202099,0.0004293326346669346,0.0007986343698576093
patient026\s0095lre_avr_features.npy,5,g14,0.5061681270599365,0.16314461827278137,0.0004171782929915935,0.015433861874043941,0.0026527242735028267,0.01124539878219366,0.5061681270599365,0.032726433128118515,0.023140398785471916,0.0007265296881087124,0.003937141969799995,0.013833852484822273,0.08759109675884247,0.02428456023335457,0.11337955296039581,0.0013185484567657113
patient026\s0095lre_iii_features.npy,5,g14,0.45484495162963867,0.12515683472156525,0.0013327124761417508,0.016184236854314804,0.004104234743863344,0.015655826777219772,0.45484495162963867,0.04291599616408348,0.033594246953725815,0.0018312872853130102,0.004114080686122179,0.03393492102622986,0.1365494579076767,0.02895023301243782,0.09686750918626785,0.003963463474065065
patient026\s0095lre_ii_features.npy,10,g5,0.5888210535049438,0.013814432546496391,0.0007181923137977719,0.0008430856396444142,0.0008324397495016456,0.0031743706203997135,0.14669902622699738,0.02205955609679222,0.009344574995338917,0.0009775637881830335,4.889972842647694e-05,0.5888210535049438,0.19945083558559418,0.004330609459429979,0.003412781283259392,0.005472560878843069
patient026\s0095lre_i_features.npy,10,g5,0.7461965084075928,0.0006644499953836203,1.1836282283184119e-05,1.4648649994342122e-05,7.454932529071812e-06,0.0001702766603557393,0.05934608355164528,0.001581180258654058,0.0007915188325569034,3.187593028997071e-05,8.112226623779861e-08,0.7461965084075928,0.1904720962047577,0.00014720007311552763,0.00016076424799393862,0.00040407764026895165
patient026\s0095lre_v1_features.npy,10,g5,0.7631157040596008,0.0016439042519778013,3.7293753848643973e-05,2.5712313799886033e-05,2.4128285076585598e-05,0.0002551247598603368,0.05796920508146286,0.003524637082591653,0.004076108802109957,6.199158815434203e-05,3.7071097835905675e-07,0.7631157040596008,0.1678432673215866,0.0002832553582265973,0.0003111209662165493,0.0008281741174869239
patient026\s0095lre_v2_features.npy,5,g14,0.28836068511009216,0.0460943803191185,0.0015857818070799112,0.0028921221382915974,0.001795143005438149,0.007631022483110428,0.28836068511009216,0.04679519310593605,0.05958838388323784,0.0019435891881585121,0.0003790487244259566,0.2393612116575241,0.26114410161972046,0.01274905912578106,0.021561870351433754,0.00811856146901846
patient026\s0095lre_v3_features.npy,10,g5,0.9191420674324036,2.8051421395502985e-05,1.3032213530550507e-07,7.10090120037421e-08,6.349250014636709e-08,3.552108864823822e-06,0.00995544157922268,0.0001135053753387183,8.313850412378088e-05,4.304481819872308e-07,6.114454081940224e-11,0.9191420674324036,0.07065358012914658,2.0196291643514996e-06,2.2405113213608274e-06,1.573034933244344e-05
patient026\s0095lre_v4_features.npy,5,g14,0.37090983986854553,0.2339075654745102,0.0011103400029242039,0.031453292816877365,0.00788111798465252,0.017933465540409088,0.37090983986854553,0.04597662016749382,0.020739004015922546,0.002009528921917081,0.024302193894982338,0.005675701890140772,0.04686153307557106,0.03673960268497467,0.15277254581451416,0.001727687893435359
